公司,date,code,TEJ子產業_名稱,Q資產報酬率 (C),Q資產報酬率(A)%,Q資產報酬率(B)%,Q淨值報酬率─稅後,Q淨值報酬率─常續性利益,Q營業毛利率,Q已實現銷貨毛利率,Q營業利益率,Q稅前淨利率,Q稅後淨利率,Q業外收支率,Q常續利益率(稅後),Q員工人數,Q營業費用率,Q現金流量比率,Q有息負債利率,Q稅率 (A)%,Q每股淨值 (B),Q每股淨值 (A),Q每股淨值 (C),Q常續性EPS,Q每股現金流量,Q每股營業額(元),Q每股營業利益(元),Q每股稅前淨利(元),Q每股淨值(F),Q營收成長率,Q毛利成長率,Q已實現銷貨毛利成長率,Q營業利益成長率,Q稅前淨利成長率,Q稅後淨利成長率,Q經常淨利成長率,Q常續性利益成長率(稅後),Q總資產成長率,Q淨值成長率,Q總資產報酬成長率,Q營收變動率,Q營業利益變動率,Q稅後淨利變動率(單季),Q流動比率,Q速動比率,Q利息支出率,Q總負債/總淨值比,Q負債比率,Q淨值 /總資產,Q借款依存度,Q營業利益占實收資本比,Q稅前純益 /實收資本,Q總資產週轉率(次),Q應收帳款週轉率(次),Q應收帳款收現天數,Q存貨週轉率 (次),Q平均售貨天數,Q固定資產週轉率 (次),Q淨值週轉率 (次),Q應付帳款付現天數,Q淨營業週期 (日),Q每人營收,Q每人營業利益,Q每人配備率,Q當季季底股價淨值比,Q當季季底 PSR,季底普通股市值,return
8261 富鼎,2013-09-30,8261,IC設計,2.74,-0.45,1.11,-0.6,0.86,13.88,13.88,3.42,-2.63,-2.21,-6.06,3.14,115,10.450000000000001,21.07,0.42,0,12.129999999999999,12.129999999999999,12.129999999999999,-0.26,0.62,3.01,0.1,-0.1,12.13,-8.92,-23.459999999999997,-23.459999999999997,-33.309999999999995,-178.28,-180.65,-180.65,166.68,1.04,7.6,-1.48,10.41,217.26,-33.14,501.9,394.18,-6.22,24.23,19.5,80.5,7.55,1.03,-0.7899999999999999,0.21,0.9,101.08,0.9500000000000001,95.66999999999999,1.84,0.27,64.97,131.76999999999998,4669,160,2506.5,1.25,1.38,2704048,0.5977102250296092
2328 廣宇,2013-09-30,2328,連接器,2.02,0.65,1.42,0.95,0.9,9.48,9.48,1.1500000000000001,3.98,2.56,2.82,2.4299999999999997,13532,8.33,8.61,0.63,35.54,19.459999999999997,19.459999999999997,19.459999999999997,0.76,1.14,8.21,0.09,0.33,19.46,-12.47,-27.05,-27.05,-78.52,-26.58,-38.97,-38.97,-41.58,3.4,7.14,-0.08,19.74,150.84,31.5,160.76,132.29,15.01,71.32,41.63,58.37,26.77,0.9500000000000001,3.2600000000000002,0.22,1.05,86.91000000000001,2.72,33.44,1.21,0.37,72.57,47.78,313,4,254.48000000000002,1.25,0.81,12507350,0.018217626784835107
2392 正崴,2013-09-30,2392,連接器,2.68,0.96,2.13,2.03,1.93,11.1,11.1,2.06,2.62,2.15,0.5700000000000001,2.04,49e3,9.04,3.88,0.39,18.05,47.55,47.55,47.55,5.53,2.47,48.91,1.01,1.3,47.55,-9.54,-13.42,-13.42,-31.22,-19.37,-9.350000000000001,-9.350000000000001,-4.859999999999999,-4.35,12.370000000000001,-0.26,21.59,192.28,196.58,107.36999999999999,70.25,12.58,144.66,59.13,40.87,69.6,10.2,13.01,0.4,1.82,50.09,2.25,40.4,1.22,0.94,44.3,46.190000000000005,501,10,409.16,1.24,0.28,29306013,0.08370855505526
2440 太空梭,2013-09-30,2440,連接器,0.1,-0.86,-0.21,-1.77,-1.76,6,6,-5.1499999999999995,-3.11,-3.64,2.04,-3.63,1372,11.139999999999999,1.1700000000000002,0.5,0,7.99,7.99,7.99,-1.12,0.08,4.19,-0.22,-0.13,7.99,2.2,31.02,31.02,30.67,54.53,40.82,40.82,-23.08,-9.67,-13.34,0.6,-2.3499999999999996,-326.36,17.64,147.1,98.63,-13.3,87.99000000000001,46.8,53.2,42.59,-2.16,-1.3,0.26,0.8200000000000001,111.55,2.56,35.59,1.47,0.49,67.23,79.91000000000001,425,-22,280.56,0.98,0.51,1093460,0.06976744186046512
2462 良得電,2013-09-30,2462,連接器,2.89,1.85,2.07,3.99,3.71,16.27,16.27,7.59,7.08,5.470000000000001,-0.51,5.09,3800,8.68,8.33,0.41,22.78,18.84,18.84,18.84,2.2,1.44,13.52,1.03,0.96,18.84,-4.1499999999999995,8.5,8.5,1.9,-14.96,-24.74,-24.74,-21.919999999999998,0.72,-0.32999999999999996,-0.62,9.01,81.21000000000001,255.3,188.88000000000002,158.92000000000002,3.44,123.04,55.16,44.84,45.56,10.26,9.57,0.33,0.73,124.89,2.3499999999999996,38.730000000000004,3.3099999999999996,0.73,71.22,92.39,310,24,91.97,1.35,0.49,2221276,0.2560718057022174
3011 今皓,2013-09-30,3011,連接器,-0.21,-1.14,-0.39,-1.85,-1.86,6.18,6.18,-4.7700000000000005,-4.22,-4.31,0.55,-4.34,2910,10.94,-0.22,0.58,0,13.61,13.61,13.61,-0.65,-0.01,5.92,-0.28,-0.25,13.61,-0.19,-39.02,-39.02,-317.96,-687.31,-1795.93,-1795.93,-2388.3900000000003,-3.74,-2.61,-1.48,3.4299999999999997,-102.21000000000001,-50.690000000000005,200.66,154.32000000000002,-4.819999999999999,55.09,35.52,64.48,16.7,-2.82,-2.5,0.27,0.98,93.2,1.83,49.690000000000005,1.12,0.43,59.89,83,229,-11,200.96,0.53,0.32,816086,0.7584745762711863
3021 鴻名,2013-09-30,3021,連接器,1.78,0.99,1.64,1.31,1.31,23.5,23.5,2.7600000000000002,4.13,4.119999999999999,1.3800000000000001,4.119999999999999,1491,20.75,8.77,0.4,0.24,10.49,10.49,10.49,0.55,0.27,3.33,0.09,0.14,10.49,-13.43,0.42000000000000004,0.42000000000000004,363.25,772.2900000000001,2150.61,2150.61,2150.61,-1.92,7.39,0.97,-9.79,-60.55,-38.99,289.58,202.09,4.5,35.5,26.2,73.8,15.32,0.92,1.3800000000000001,0.23,0.8300000000000001,109.89,1.1700000000000002,77.91000000000001,1.08,0.32,58.51,129.29,242,7,222.73,1.03,0.79,1169197,0.13640922768304908
3023 信邦,2013-09-30,3023,連接器,3.17,2.27,1.56,4.73,2.31,21.130000000000003,21.130000000000003,6.95,10.129999999999999,7.04,3.18,3.4299999999999997,6111,14.19,2.11,0.43,30.5,20.610000000000003,20.610000000000003,20.610000000000003,2.84,0.43,13.94,0.97,1.41,20.61,9.75,13.19,13.19,21.56,30.37,37.339999999999996,37.339999999999996,-30.52,5.81,10.94,0.44,7.39,7.53,29.38,156.25,117.29,4.06,110.17999999999999,52.42,47.58,44.48,9.68,14.12,0.31,0.98,92.73,1.48,61.54,1.81,0.67,77.73,76.53,474,33,258.44,1.69,0.69,7216533,0.3388244103332084
3419 譁裕,2013-09-30,3419,連接器,0.31,-0.8,0.15,-1.7,-1.67,15.129999999999999,15.129999999999999,-3.32,-4.05,-3.88,-0.73,-3.82,2651,18.419999999999998,1.26,0.59,0,14.17,14.17,14.17,-0.6799999999999999,0.14,6.06,-0.2,-0.25,14.17,-19.88,-30.37,-30.37,-245.91,-333.46999999999997,-352.88,-352.88,-451.57,-10.91,4.59,-1.33,3.4,73.61999999999999,71.53,159.48000000000002,120.6,-16.55,81.44000000000001,44.88,55.12,36.839999999999996,-2.08,-2.54,0.24,0.76,120.51,1.3900000000000001,65.35,0.88,0.44,87.21000000000001,98.64999999999999,272,-9,305.57,1.39,0.72,2261695,0.09058402860548269
3432 台端,2013-09-30,3432,連接器,0.4,-0.21,0.03,-0.37,-0.76,18.919999999999998,18.919999999999998,-3.8099999999999996,-1.71,-1.6400000000000001,2.1,-3.38,1230,22.73,16.759999999999998,0.46,0,21.09,21.09,21.09,-1.45,0.92,4.79,-0.18,-0.08,21.09,50.93,126.04,126.04,66.66999999999999,85.98,84.5,84.5,66.48,0.27,-4.970000000000001,1.26,-0.35,58.96,81.45,304.6,269.48999999999995,-29.939999999999998,37.27,27.15,72.85,14.219999999999999,-1.83,-0.8200000000000001,0.16,0.8400000000000001,108.59,2.7600000000000002,32.93,0.46,0.23,55.55,85.96000000000001,255,-10,578.47,0.56,0.66,771106,0.48380765456329733
3501 維熹,2013-09-30,3501,連接器,2.89,1.74,2.24,2.32,2.35,22.49,22.49,9.81,10.16,7.78,0.35,7.88,4340,12.68,-6.2700000000000005,0.49,23.36,41.57,41.57,41.57,4.67,-0.67,12.15,1.19,1.25,41.57,0.93,-5.18,-5.18,-12.57,6.75,4.659999999999999,4.659999999999999,4.1499999999999995,6.35,7.42,0.07,-0.53,-18.53,-20.3,346.34000000000003,217.48000000000002,1.35,29.979999999999997,23.06,76.94,6.91,11.950000000000001,12.38,0.22,1.08,83.92,0.8200000000000001,111.27,0.9500000000000001,0.3,43.42,151.76999999999998,318,31,334.85,1.27,1.1,5972438,0.319739450580572
3533 嘉澤,2013-09-30,3533,連接器,2.44,1,1.69,1.37,1.52,27.58,27.58,8.55,7.17,4.02,-1.3800000000000001,4.45,5876,19.03,9.850000000000001,0.78,43.95,67.53,67.53,67.53,5.970000000000001,3.26,23.1,1.97,1.66,67.53,-9.29,-17.91,-17.91,-51.21,-61.51,-74.66999999999999,-74.66999999999999,-72.26,12.34,5.96,-2.58,15.229999999999999,16.3,-31.08,230.59,144.14,9.75,50.160000000000004,33.4,66.6,18.67,19.75,16.55,0.23,0.7799999999999999,116.69,1.6400000000000001,55.33,1.12,0.34,60.290000000000006,111.74000000000001,367,31,322.56,1.04,0.83,6562085,0.6001808318264015
3550 聯穎,2013-09-30,3550,連接器,1.58,0.71,1.18,1.06,1.07,15.04,15.04,3.92,3.04,2.2,-0.88,2.22,2633,11.12,1.95,0.5,27.72,25.310000000000002,25.310000000000002,25.310000000000002,0.69,0.23,12.58,0.49,0.38,25.31,-1.06,6.23,6.23,14.370000000000001,86.2,7868.14,7868.14,2191.4900000000002,0.59,2.82,0.55,-0.55,2.2,-29,307.01,270.07,14.83,71.29,41.62,58.38,40.36,4.930000000000001,3.8299999999999996,0.28,0.61,149.53,2.77,32.91,1.79,0.48,47.11,135.33,406,16,222.95000000000002,0.58,0.31,1249500,0.21539871677360217
3605 宏致,2013-09-30,3605,連接器,2.58,1.07,2.25,1.7,1.69,27.45,27.45,6.87,7.3,6,0.43000000000000005,5.96,7146,20.57,3.67,0.66,17.83,29.41,29.41,29.41,0.9,0.65,8.21,0.56,0.6,29.41,-14.67,-18.02,-18.02,-30.79,-31.51,-25.41,-25.41,-22.53,-0.51,3.13,-0.35,-2.1,39.06,34.51,156.76999999999998,137.70999999999998,10.83,72.71000000000001,42.1,57.9,33.89,5.58,5.92,0.16,0.92,98.67999999999999,2.05,44.43,0.51,0.28,57.47,85.64,141,10,272,0.75,0.69,2711920,0.5125909345271404
3665 貿聯-KY,2013-09-30,3665,連接器,5,3.21,3.19,5.07,4.1,27.57,27.57,10.51,11.239999999999998,8.66,0.73,7,6035,17.06,10.62,0.43,22.98,40.7,40.7,40.7,6.38,2.17,22.86,2.4,2.61,40.7,22.99,28.259999999999998,28.259999999999998,80.41000000000001,111.76,113.91000000000001,113.91000000000001,73.5,15.25,22.439999999999998,1.64,-1.32,-23.5,-8.9,239.29,158.26999999999998,0.5700000000000001,52.15,34.28,65.72,5.37,24.18,25.86,0.37,1.2,75.83,1.11,82.28,2.24,0.59,69.94000000000001,88.16999999999999,302,32,137,3.38,1.62,10906500,0.46288798920377855
6115 鎰勝,2013-09-30,6115,連接器,2.8,1.64,2.01,2.73,2.72,17.93,17.93,10.28,9.7,6.619999999999999,-0.58,6.6,5106,7.6499999999999995,-0.13,0.32,31.76,28.01,28.01,28.01,3.62,-0.02,11.28,1.16,1.11,28.01,-16.89,-3.7800000000000002,-3.7800000000000002,-15.229999999999999,-11.08,-25.71,-25.71,-25.36,0.84,10.3,-0.66,-3.09,39.33,-18.810000000000002,268.96999999999997,238.64,4.42,62.309999999999995,38.39,61.61,38.3,11.7,11.04,0.24,0.8200000000000001,111.52,2.8699999999999997,31.72,2.04,0.41,45.82,97.42,379,39,182.73,1.51,0.91,7213639,0.1579129232895645
6133 金橋,2013-09-30,6133,連接器,1.81,0.57,1.76,0.62,0.63,20.259999999999998,20.259999999999998,0.91,3.4899999999999998,2.8,2.58,2.88,1775,19.35,0.14,0.93,19.83,14.05,14.05,14.05,-0.21000000000000002,0,3.09,0.03,0.11,13.9,-20.419999999999998,-12.56,-12.56,-76.98,3.1,11.07,11.07,19.87,-5.84,1.51,0.06,15.99,124.39,392.66,507.01,424.86,16.73,27.16,21.36,78.64,11.93,0.26,0.99,0.17,1.24,73.21000000000001,1.81,50.2,0.47000000000000003,0.22,42.24,81.16999999999999,165,1,341.36,0.72,0.86,949639,0.3041237113402061
6165 捷泰,2013-09-30,6165,連接器,-0.94,-2.04,-1.09,-2.8,-2.72,11.67,11.67,-13.41,-11,-11.11,2.4099999999999997,-10.78,910,25.08,-1.5,0.46,0,6.78,6.78,6.78,-1.24,-0.03,1.74,-0.23,-0.19,6.78,-51.620000000000005,2.15,2.15,21.130000000000003,38.220000000000006,36.54,36.54,38.809999999999995,-11.99,-16.14,1.19,6.1499999999999995,19.49,-93.83,244.01,207.7,-1.62,35.120000000000005,25.99,74.01,8.76,-2.34,-1.92,0.19,0.6599999999999999,136.96,1.92,47.43,0.58,0.25,48.33,136.06,182,-24,311.04,1.1,0.9,710667,0.15544041450777207
6197 佳必琪,2013-09-30,6197,連接器,2.01,1.34,2.09,1.83,1.84,21.650000000000002,21.650000000000002,7.7,6.29,5.51,-1.41,5.55,2800,13.950000000000001,3.8299999999999996,0.87,12.36,21.19,21.19,21.19,0.8500000000000001,0.36,7.11,0.55,0.45,21.19,21.34,31.04,31.04,76.02,178.82000000000002,371.41999999999996,371.41999999999996,256.52,9.78,1.45,1.02,13.41,102.64999999999999,87.57,274.04,195.82000000000002,3.56,43.58,30.35,69.65,7.79,5.48,4.48,0.24,1.07,84.73,1.34,67.89,2.42,0.33,73.09,79.52,441,34,182.23999999999998,1.21,1.05,4440243,0.25199831720656296
6205 詮欣,2013-09-30,6205,連接器,2.44,1.67,2.21,2.54,2.67,22.979999999999997,22.979999999999997,7.99,7.94,6.03,-0.05,6.33,1085,14.99,9.39,1.16,24.03,17.84,17.84,17.84,1.78,0.81,8.58,0.69,0.68,17.84,-6.970000000000001,3.4099999999999997,3.4099999999999997,8.32,-8.61,-17.09,-17.09,-12.91,1.56,4.56,-0.4,2.57,50.09,-8.43,272.35,237.15,0.07,48.449999999999996,32.64,67.36,0.51,6.859999999999999,6.81,0.28,0.88,103.83,2.57,35.36,3.27,0.42,86.11999999999999,53.07,568,45,169.87,1.23,0.67,1576866,0.6427696078431372
8103 瀚荃,2013-09-30,8103,連接器,3.97,2.54,3.23,3.92,4.09,31.259999999999998,31.259999999999998,15.07,14.629999999999999,11.09,-0.44,11.57,2034,16.19,0.4,0.45,24.22,26.54,26.54,26.54,3.18,0.05,9.32,1.4,1.36,26.54,8.91,-11.68,-11.68,-22.330000000000002,-15.26,-15.450000000000001,-15.450000000000001,-19.72,7.7,5.95,-0.49,8.2,26.86,22.919999999999998,265.82,218.96,1.87,54.760000000000005,35.38,64.62,24.75,14.05,13.639999999999999,0.23,0.8700000000000001,104.64999999999999,1.2,75.7,0.91,0.35,61.53,118.83,344,52,375.11,1.31,1.11,2611589,0.1675257731958763
2359 所羅門,2013-09-30,2359,零組件代理,1.29,0.55,0.63,0.63,0.33,14.4,14.4,2.09,2.3899999999999997,2.09,0.3,1.11,1650,12.3,8,2.31,12.49,22.130000000000003,22.130000000000003,22.130000000000003,0.8600000000000001,0.44,7.35,0.15,0.17,22.13,-11.97,-22.35,-22.35,-66.52,-31.49,-26.73,-26.73,-85.3,4.79,6.38,-0.24,-19.75,-70.75,13.99,344.75,288.57,8.62,23.55,19.06,80.94,1.73,1.54,1.76,0.24,1.1700000000000002,77.59,3.8,23.939999999999998,3.07,0.3,43.77,57.760000000000005,812,17,263.08,0.59,0.41,2362287,0.49223744292237454
2459 敦吉,2013-09-30,2459,零組件代理,2.45,1.65,2.27,2.96,2.96,8.33,8.33,4.57,4.619999999999999,3.56,0.05,3.56,3437,3.7600000000000002,-12.860000000000001,0.29,22.81,31.919999999999998,31.919999999999998,31.919999999999998,2.9,-3.22,27.86,1.27,1.29,31.92,12.4,7.38,7.38,10.4,6.05,5.04,5.04,4.8,6.76,3.7,0.12,17.91,35.21,87.98,168.6,151.01,2.59,82.66,45.25,54.75,27.41,12.729999999999999,12.860000000000001,0.45,1.35,67.43,6.72,13.55,1.51,0.83,49.64,31.34,1152,53,753.12,0.87,0.3,3949685,-0.02816399286987519
3010 華立,2013-09-30,3010,零組件代理,2.2,1.65,1.76,3.71,3.78,9.32,9.32,3.17,4.83,3.72,1.6700000000000002,3.8,930,6.1499999999999995,2.29,0.43,22.98,37.28,37.28,37.28,4.76,1.03,39.45,1.25,1.91,37.28,18.39,9.129999999999999,9.129999999999999,19.86,13.91,5.87,5.87,9.01,15.91,13.49,0.1,4.46,6.57,21.130000000000003,155.56,113.35,6.53,139.09,58.18,41.82,62.97,12.49,19.07,0.42,0.97,93.93,2.9699999999999998,30.66,7.74,1,56.74,67.86,9814,311,1365.31,1.13,0.29,9753089,0.3549374130737134
3028 增你強,2013-09-30,3028,零組件代理,0.49,0.76,0.82,1.87,1.83,4.7,4.7,1.03,1.27,1.09,0.24000000000000002,1.07,710,3.68,1.76,0.35,13.6,21.18,21.18,21.18,1.5,0.56,35.5,0.36,0.45,21.18,-1.87,0.03,0.03,-4.74,4.2,-1.48,-1.48,-1.82,0.4,7.73,0,9.870000000000001,4.81,-20.07,168.01,108.22,15.42,175.28,63.67,36.33,101.99000000000001,3.65,4.5,0.61,1.32,68.93,1.81,50.339999999999996,13.99,1.71,34.92,84.36,10678,110,732.4599999999999,0.88,0.13,3982484,-0.021354933726067813
3033 威健,2013-09-30,3033,零組件代理,1.67,1.32,1.31,4.07,3.79,6.56,6.56,1.8900000000000001,2.12,1.7,0.23,1.58,929,4.67,-6.75,0.56,19.72,15.370000000000001,15.370000000000001,15.370000000000001,1.8800000000000001,-2.4,36.15,0.68,0.77,15.37,7.44,9.27,9.27,7.3,28.419999999999998,29.35,29.35,18.650000000000002,6.84,2.52,0.34,13.360000000000001,-0.92,11.02,150.55,88.14999999999999,15.48,259.52,72.18,27.82,154.09,6.83,7.67,0.68,1.76,51.620000000000005,1.71,53.309999999999995,51.86,2.39,34.120000000000005,70.81,9495,179,184.17,1.37,0.17,5122698,0.1560052219321149
3036 文曄,2013-09-30,3036,零組件代理,1.38,1.17,1.21,3.23,3.23,5.83,5.83,2.1,1.92,1.55,-0.18,1.55,1670,3.72,0.33999999999999997,0.32,19.49,33.57,33.57,33.57,3.54,0.19,68.95,1.45,1.32,33.57,6.75,6.59,6.59,5.2700000000000005,10.639999999999999,5.819999999999999,5.819999999999999,5.79,8.27,11.44,0.05,10.729999999999999,15.629999999999999,11.52,156.8,90.59,8.2,192.56,65.82,34.18,91.72,14.5,13.25,0.71,1.8800000000000001,48.41,1.72,52.77,37.260000000000005,2.09,41.33,59.86,13937,293,377.57,1.01,0.14,11477210,0.1229235880398671
3048 益登,2013-09-30,3048,零組件代理,1.31,0.94,1.06,2.72,2.93,4.24,4.24,0.88,0.69,0.58,-0.19,0.62,586,3.36,-10.65,1.17,15.94,13.709999999999999,13.709999999999999,13.709999999999999,1.22,-4.18,64.1,0.56,0.44,13.71,39.349999999999994,24.07,24.07,28.95,23.12,23.75,23.75,28.38,29.01,5.75,0.16,30.459999999999997,57.27,66.69,130.87,42.9,29.56,308.77,75.54,24.46,108.59,5.48,4.31,1.22,6.14,14.81,1.8900000000000001,48.11,21.69,4.7,32.05,30.87,17184,151,787.62,0.94,0.06,2013750,0.20379146919431287
3090 日電貿,2013-09-30,3090,零組件代理,0.88,2.46,1.34,5.08,2.47,12,12,2.01,7.22,6.78,5.21,3.3099999999999996,158,9.98,-4.51,0.72,6.06,17.23,17.23,17.23,1.34,-1.06,14.78,0.3,1.08,17.17,211.28,106.05,106.05,-22.419999999999998,84.48,96.98,96.98,0.7899999999999999,137.65,46.15,1.35,17.4,-35.18,74.46000000000001,165.29,128.72,7.5,120.06,54.56,45.44,73.01,2.98,10.67,0.34,1.04,87.13,1.6700000000000002,54.48,3.2600000000000002,0.75,51.54,90.07,12078,243,3761.71,1.46,0.65,3248198,0.21862109605185628
3209 全科,2013-09-30,3209,零組件代理,1.01,0.8,0.87,2.73,2.71,5.35,5.35,1.1900000000000002,1.05,0.91,-0.15000000000000002,0.9,634,4.159999999999999,8.7,0.3,12.98,15.7,15.7,15.7,1.37,4.28,48.71,0.58,0.51,15.7,-5.21,2.36,2.36,-9.28,-11.61,6.87,6.87,15.9,6.1,3.7600000000000002,0.03,-0.4,14.5,-5.8,129.02,84.4,19.45,301.65000000000003,75.1,24.9,201.43,5.81,5.1,0.74,1.4,65.22,2.3,39.6,23.72,3,20.37,84.45,7491,89,313.72999999999996,1.35,0.11,2062210,0.409982174688057
3312 弘憶股,2013-09-30,3312,零組件代理,1.21,0.89,0.93,2.26,2.26,3.75,3.75,1.1,1.07,0.8200000000000001,-0.03,0.8200000000000001,232,2.65,0.64,0.62,23.79,14.31,14.31,14.31,0.92,0.2,45.62,0.5,0.49,14.31,29.59,23.85,23.85,53.67,57.03,147.6,147.6,147.6,43.93,24.830000000000002,0.6,14.06,33.28,62.879999999999995,151.6,114.21000000000001,6.659999999999999,191.29,65.67,34.33,46.7,5.02,4.89,1.03,1.92,47.44,4.53,20.110000000000003,228.16,2.76,42.55,24.99,17822,196,76.66,0.79,0.07,1024266,0.15347490347490347
3702 大聯大,2013-09-30,3702,零組件代理,1.34,1.11,1.17,3.5,3.51,4.6499999999999995,4.6499999999999995,1.6500000000000001,1.49,1.24,-0.16,1.24,6227,3,-1.74,0.44,16.62,23.27,23.27,23.27,2.8299999999999996,-0.99,65.08,1.07,0.97,23.27,9.58,1.86,1.86,-5.09,-3.56,-4.34,-4.34,-4.08,9.4,2.92,-0.05,7.06,5.33,-3.14,130.45000000000002,84.48,13.48,256.27,71.93,28.07,134.65,10.739999999999998,9.67,0.8,1.59,57.21,2.59,35.09,17.8,2.82,35.33,56.96,17305,286,975.76,1.5,0.15,57618673,0.10870406189555121
5434 崇越,2013-09-30,5434,零組件代理,2.79,2.13,2.31,4.05,4.05,12.860000000000001,12.860000000000001,5.78,6.22,5.13,0.44,5.13,649,7.08,7.4,0.3,17.57,32.52,32.52,32.52,5.22,1.8,25.14,1.45,1.58,32.05,-9.03,-7.48,-7.6899999999999995,-14.98,-19.939999999999998,-20.73,-20.73,-20.73,5.08,10.15,-0.44,-2.96,0.81,-12.860000000000001,166.36,120.42,0.51,80.22,44.51,55.49,10.239999999999998,14.639999999999999,15.76,0.41,1.53,59.64,2.4,37.87,2.82,0.79,75.34,22.18,5997,347,2202.8300000000004,1.52,0.48,7576375,0.19208731241473395
6136 富爾特,2013-09-30,6136,零組件代理,4.38,4.29,4.36,4.68,4.68,28.810000000000002,28.810000000000002,-0.06,74.38,74.23,74.45,74.17999999999999,89,28.88,141.59,0,0.2,27.5,27.5,27.5,1.42,1.45,1.72,0,1.28,27.5,-11.25,-13.229999999999999,-13.229999999999999,98.85,-9.1,-9.29,-9.29,-8.860000000000001,-10.8,-10.92,-0.44,7.09,-104.35,2556.57,1395.78,1255.61,0,4.4,4.22,95.78,0,-0.01,12.79,0.06,1.58,57.75,1.92,47.339999999999996,1.22,0.06,13.44,91.64999999999999,2231,-1,1826.26,0.87,3.57,2761310,0.1627218934911243
6189 豐藝,2013-09-30,6189,零組件代理,2.66,2.04,2.16,4.57,4.65,9.05,9.05,4.03,3.57,2.8899999999999997,-0.45,2.9499999999999997,517,5.03,-2.61,0.52,19.03,18.150000000000002,18.150000000000002,18.150000000000002,3.09,-0.58,28.28,1.14,1.01,18.15,-7.54,10.44,10.44,8.03,8.2,7.1,7.1,7.91,6.68,4.970000000000001,0.14,6.08,6.02,-15.05,175.09,102.91000000000001,3.69,128.56,56.25,43.75,42.78,11.39,10.1,0.68,1.92,47.309999999999995,1.62,56.2,12.2,1.58,43.1,60.42,9795,394,798.76,1.61,0.27,5228114,0.17617526243724324
6192 巨路,2013-09-30,6192,零組件代理,3.69,2.76,2.87,4.85,4.85,27.14,27.14,13.07,13.219999999999999,10.18,0.15000000000000002,10.18,516,14.07,7.6,0.52,23,28.959999999999997,28.959999999999997,28.959999999999997,5.44,1.23,13.51,1.77,1.79,28.96,-8.360000000000001,7.8,7.8,-7.57,-7.28,-9.81,-9.81,-9.81,2.64,8.06,-0.3,13.229999999999999,-4.37,10.870000000000001,256.18,171.22,0.98,72.02,41.87,58.13,10.3,17.66,17.86,0.27,1.1800000000000002,77.41000000000001,0.76,119.6,1.9,0.48,40.67,156.35000000000002,3107,406,1634.23,2.41,1.36,8297829,0.07777251932481452
8070 長華,2013-09-30,8070,零組件代理,2.82,1.53,2.24,3.47,3.46,9.89,9.89,5.319999999999999,5.63,4.1899999999999995,0.31,4.17,1929,4.57,-1.82,0.42,25.59,54.51,54.51,54.51,8.04,-1.31,52.78,2.81,3.17,54.52,-3.9299999999999997,-12.4,-12.4,-24.979999999999997,-19.39,-19.47,-19.47,-7.42,6.96,46.61,-0.21,-1.4,21.85,66.55,147.73,115.14999999999999,9.06,136.46,57.71,42.29,84.92,29.95,31.68,0.34,0.91,99.89,2.9299999999999997,31.09,2.19,0.83,47.730000000000004,83.25,2173,116,1021.81,1.5,0.38,6064741,0.11035301097597149
8112 至上,2013-09-30,8112,零組件代理,0.92,0.24,0.61,0.29,1.42,3.03,3.03,0.8400000000000001,0.32999999999999996,0.13,-0.5,0.6699999999999999,321,2.19,-14.02,0.42,59.28,19.04,19.04,19.04,1.33,-5.11,36.26,0.3,0.13,19.04,-3.01,-2.55,-2.55,-24.23,-71.86999999999999,-85.07,-85.07,-27.810000000000002,28.85,-0.11,-0.54,-1.36,-38.75,-83.89,152.39000000000001,89.14,76.06,231.9,69.87,30.13,197.73999999999998,3.4,1.35,0.66,1.6700000000000002,54.47,2.09,43.44,25.52,2.13,14.53,83.39,20772,173,812.55,0.76,0.1,2376086,0.40917968749999994
1319 東陽,2013-09-30,1319,汽車組件,3.47,1.23,2.89,2,1.99,23.19,23.21,6.75,8.47,7.35,1.72,7.3,5478,16.45,15.79,0.45,13.32,27.25,27.25,27.25,2.11,1.93,8.05,0.54,0.68,27.25,10.12,18.459999999999997,18.439999999999998,53.39,63.55,66.96000000000001,66.96000000000001,72.61,5.68,7.89,0.62,-2.77,-19.54,-14.39,121.03,78.55,8.81,72.93,42.17,57.83,40.71,5.44,6.819999999999999,0.16,1.1600000000000001,78.63,1.44,63.120000000000005,0.31,0.27,56.809999999999995,84.93,869,59,2824.8,1.63,1.4,26232005,0.026573787409700754
1338 廣華-KY,2013-09-30,1338,汽車組件,3.15,1.68,2.66,2.76,2.76,23.62,23.62,8.28,8.29,6.41,0,6.4,3332,15.34,-2.66,0.85,22.7,57.879999999999995,57.879999999999995,57.879999999999995,3.29,-1.02,24.92,2.06,2.07,57.88,41.230000000000004,42.75,42.75,52.92,36.36,36.120000000000005,36.120000000000005,38.720000000000006,28.46,26.45,0.75,17.51,124.01,37.14,156.57,116.82,5.09,71.36,41.64,58.36,22.04,20.64,20.650000000000002,0.25,0.8400000000000001,108.66,1.79,50.78,0.76,0.43,95.7,63.74,584,48,767.48,1.39,1.03,6271430,0.41367292225201074
